"","identifier","topic_num","weight","Department","identifier1","topic_num1","weight1","Department1","source","target"
"4473","f37m0630","topic0",0.04219711124,"Environmental Science and Management","f3c24tkz","topic0",0.1427431399,"Communication",458,516
"4474","f37p8wck","topic25",0.1796363085,"Electrical and Computer Engineering","f3b56gvw","topic25",0.000909,"Environmental Science and Management",461,462
"4475","f38c9t7j","topic19",0.006038453133,"Electrical and Computer Engineering","f3z899c9","topic19",0.000382,"Chemistry",504,1530
"4476","f3f769jd","topic7",0.08104690155,"Geography","f3zk5dvd","topic7",0.06040082848,"Molecular, Cellular and Developmental Biology",796,1552
"4477","f38g8hvj","topic7",0.01028899927,"Materials","f3r49nxc","topic7",0.01088002262,"Mathematics",511,1164
"4478","f35m63m4","topic25",0.1141583206,"Computer Science","f3rb72jq","topic25",0.001341958419,"Education",337,1175
"4479","f3028phh","topic7",0.02931521313,"Global and International Studies","f3rv0kmb","topic7",0.4034946614,"Communication",10,1201
"4480","f33b5xbq","topic7",0.008876690144,"Music","f3z31wmq","topic7",0.0328773309,"Music",205,1521
"4481","f35m63tt","topic7",0.0615851507,"Geography","f3k64g81","topic7",0.08102475467,"Economics",340,876
"4482","f3930r32","topic25",0.02308221953,"Mechanical Engineering","f3hm56nj","topic25",0.007617715141,"Religious Studies",544,783
"4483","f3736nws","topic25",0.01434380616,"Sociology","f3tq5zhp","topic25",0.1216068215,"Electrical and Computer Engineering",426,1318
"4484","f3pg1pxk","topic7",0.06120442727,"Geological Sciences","f3wq020x","topic7",0.01882401801,"Computer Science",1211,1439
"4485","f3k64g7k","topic25",0.06592014266,"Education","f3nz85vn","topic25",0.006501142331,"Feminist Studies",1025,1035
"4486","f3b56gn6","topic25",0.2029541063,"Geography, Joint Program SDSU","f3cn7224","topic25",0.001808918851,"Feminist Studies",608,548
"4487","f3g73bs4","topic17",0.000262,"Religious Studies","f3h70cxh","topic17",0.06233140612,"Education",855,759
"4488","f3bp00xw","topic17",0.000308,"English","f3mc8x62","topic17",0.000685,"Mathematics",639,943
"4489","f3hq3x2w","topic25",0.003419548443,"Sociology","f3nz85t6","topic25",0.0678642582,"Chemistry",941,1034
"4490","f35m63v8","topic25",0.002265271226,"Theater Studies","f39z92vp","topic25",0.06974024624,"Counseling, Clinical and School Psychology",341,448
"4491","f39g5k0b","topic25",0.03598932984,"Department of Economics","f3j67dw3","topic25",0.001323970305,"Comparative Literature",572,814
"4492","f3bz6465","topic25",0.09494098459,"Environmental Science and Management","f3wh2n4f","topic25",0.02060206013,"English",660,1426
"4493","f31n7z8g","topic19",0.05061886298,"Chicana and Chicano Studies","f3610x8r","topic19",0.000493,"Art History",105,225
"4494","f3qr4v9s","topic17",0.000247,"Electrical and computer engineering","f3th8jtt","topic17",0.245103757,"Sociology",1281,1307
"4495","f3hd7smt","topic25",0.001289403021,"Global and International Studies","f3wq01w5","topic25",0.001264639353,"French",917,1436
"4496","f35m63nk","topic7",0.2496054614,"Education","f3vd6wd3","topic7",0.03629053949,"Physics",338,1361
"4497","f31n7z9x","topic17",0.07074569776,"History","f3x34vkp","topic17",0.00025,"Mechanical Engineering",106,1462
"4498","f3q81b68","topic26",0.000464,"Religious Studies","f3vh5m02","topic26",0.03229813215,"Computer Science",1253,1368
"4499","f3057d3g","topic25",0.001505605632,"Materials","f38p5xf2","topic25",0.07047710967,"Chemical Engineering",16,373
"4500","f35t3hg7","topic7",0.03422846478,"Computer Science","f3pc308h","topic7",0.01543541589,"Geological Sciences",349,1054
"4501","f3qz283c","topic25",0.09900200266,"Materials","f3sj1hhr","topic25",0.00079,"Molecular, Cellular and Developmental Biology",1290,1247
"4502","f38k776c","topic7",0.008289626925,"History","f3ws8rcv","topic7",0.001194284443,"Spanish and Portuguese",516,1444
"4503","f3f769gh","topic19",0.08740977427,"Psychology","f3q81b11","topic19",0.000407,"Mechanical Engineering",794,1109
"4504","f3c24tkz","topic19",0.01089602388,"Communication","f3qj7ffp","topic19",0.007420297977,"Psychology",667,1130
"4505","f3br8q5f","topic7",0.01785533788,"Media Arts and Technology","f3v40s5p","topic7",0.07980126326,"Geological Sciences",644,1345
"4506","f3c53hzt","topic26",0.000379,"English","f3z31wvv","topic26",0.007485697736,"Education",673,1525
"4507","f3gf0rq4","topic19",0.000382,"Mechanical Engineering","f3sf2t4w","topic19",0.07807798432,"History",867,1240
"4508","f37w6955","topic25",0.1164978171,"Music","f3h12zzp","topic25",0.2989777083,"Computer Science",471,747
"4509","f31g0jfc","topic19",0.000244,"Mechanical Engineering","f3b8564t","topic19",0.005291877536,"Electrical and Computer Engineering",91,467
"4510","f36t0jt9","topic17",0.02088317659,"Communication","f38c9tf7","topic17",0.000406,"Music",410,362
"4511","f3jm27q1","topic19",0.007924978708,"Chemical Engineering","f3t151nd","topic19",0.000613,"Linguistics",993,1276
"4512","f36t0jrd","topic17",0.00036,"Chemistry","f3tq5zrt","topic17",0.004604774504,"Chemistry",409,1322
"4513","f34747xz","topic7",0.004080119442,"Electrical and Computer Engineering","f3sq8xmf","topic7",0.001156146669,"Sociology",253,1262
"4514","f3sf2t3f","topic19",0.006399593809,"Psychology","f3sq8xdr","topic19",0.05662089865,"Chicana and Chicano Studies",1368,1258
"4515","f3mg7mdp","topic17",0.000259,"Political Science","f3s46q5h","topic17",0.000393,"Statistics and Applied Probability",1090,1228
"4516","f33b5x8t","topic19",0.000387,"Economics","f3xs5scf","topic19",0.04081893503,"Education",203,1503
"4517","f32805kv","topic28",0.1221311284,"Global and International Studies","f3v122qw","topic28",0.01703696384,"Electrical and Computer Engineering",136,1337
"4518","f33b5x41","topic17",0.000274,"Materials Engineering","f3ns0s21","topic17",0.02510291644,"Global and International Studies",201,1028
"4519","f3862ddf","topic19",0.2502465843,"Global and International Studies","f3rx996r","topic19",0.03224666511,"Communication",491,1210
"4520","f38w3b9j","topic14",0.333132357,"Psychology","f3sj1hhr","topic14",0.004134738808,"Molecular, Cellular and Developmental Biology",530,1247
"4521","f38k776c","topic7",0.008289626925,"History","f3xd0znd","topic7",0.1441897167,"Environmental Science and Management",516,1477
"4522","f32v2d8b","topic7",0.2618463907,"Counseling, Clinical and School Psychology","f3h9935f","topic7",0.05329547863,"Geography, Joint Program SDSU",175,761
"4523","f3hx19nc","topic7",0.000898,"Chicana and Chicano Studies","f3vh5ksz","topic7",0.04715295761,"Music",949,1364
"4524","f39w0cnm","topic7",0.006886915106,"Linguistics","f3n877rv","topic7",0.00324062533,"Chemistry",595,993
"4525","f32b8w4f","topic19",0.000884,"Chemical Engineering","f32f7kmn","topic19",0.000315,"Chemical Engineering",141,57
"4526","f33j3b3v","topic19",0.000507,"Chemistry","f35m63v8","topic19",0.000803,"Theater Studies",217,207
"4527","f3cr5t5v","topic3",0.005665154428,"Religious Studies","f3df6pdx","topic3",0.02336529869,"Sociology",710,598
"4528","f3gq6vtr","topic7",0.08725141382,"Materials","f3pk0d35","topic7",0.02899543491,"Computer Science",882,1068
"4529","f3db7zr2","topic25",0.002165922686,"Materials","f3x9288x","topic25",0.03961390571,"Music",741,1473
"4530","f3p8491f","topic7",0.06275150845,"Geography","f3pr7t4z","topic7",0.000864,"Physics",1195,1083
"4531","f3b8562x","topic25",0.001419079689,"Spanish and Portuguese","f3bp00xw","topic25",0.001195744626,"English",615,489
"4532","f3fb512g","topic25",0.02100813204,"Chemistry","f3p26w89","topic25",0.00125659483,"Geography",803,1041
"4533","f31z4294","topic25",0.00643131454,"Physics","f39k485h","topic25",0.002189933798,"Psychology",119,424
"4534","f32b8w6b","topic7",0.08062511539,"Art","f33776p7","topic7",0.05835568539,"Computer Science",143,88
"4535","f3jd4tw0","topic25",0.06172718757,"Materials","f3n877zj","topic25",0.09297977564,"Psychology",981,996
"4536","f3474825","topic3",0.2557875916,"Chemistry","f3cr5t5v","topic3",0.005665154428,"Religious Studies",257,559
"4537","f37h1ggk","topic25",0.001033147632,"Education, Joint Program Cal Poly SLO","f3hd7ss2","topic25",0.03098243893,"Chemistry",449,768
"4538","f32b8vzs","topic25",0.001419079689,"Religious Studies","f3bg2kxm","topic25",0.00125659483,"Electrical and Computer Engineering",138,476
"4539","f3xp74r7","topic7",0.02887455574,"Electrical and Computer Engineering","f3z60m57","topic7",0.001902579641,"Chemistry",1543,1528
"4540","f389140d","topic7",0.0198568329,"Education, Joint Program Cal Poly SLO","f3pr7t4z","topic7",0.000864,"Physics",500,1083
"4541","f3hm56dd","topic19",0.000419,"Psychology","f3np22ks","topic19",0.04305620178,"Global and International Studies",931,1020
"4542","f3cn721p","topic7",0.09574191658,"Electrical and Computer Engineering","f3h41pk3","topic7",0.01608977493,"Biomolecular Science and Engineering",698,755
"4543","f3125qt4","topic17",0.000507,"Psychological and Brain Sciences","f36w981s","topic17",0.000254,"Chemistry",69,274
"4544","f3fj2dzm","topic19",0.000768,"Mechanical Engineering","f3xw4gw3","topic19",0.03224946517,"Dramatic Art",814,1510
"4545","f3p26w9r","topic25",0.001971388464,"Political Science","f3pz56x4","topic25",0.02813272106,"Materials",1187,1092
"4546","f3b56gwb","topic7",0.002199844775,"Physics","f3s46q5h","topic7",0.00196148075,"Statistics and Applied Probability",613,1228
"4547","f30z71gs","topic19",0.000721,"Materials","f3v9861m","topic19",0.000263,"Electrical and Computer Engineering",64,1356
"4548","f31r6nnb","topic7",0.1281549962,"Political Science","f3n877rv","topic7",0.00324062533,"Chemistry",110,993
"4549","f3br8q5f","topic7",0.01785533788,"Media Arts and Technology","f3g73bnb","topic7",0.09010553948,"Sociology",644,701
"4550","f3mg7mf4","topic7",0.02688557758,"Chemical Engineering","f3pz58nc","topic7",0.01336054469,"Geological Sciences",1091,1096
"4551","f3c53ht1","topic7",0.03826746195,"Biomolecular Science and Engineering","f3gq6xkf","topic7",0.07824038002,"Materials",671,734
"4552","f3f769nr","topic26",0.009459217061,"Chicana and Chicano Studies","f3x0651z","topic26",0.00907191554,"Psychology",797,1455
"4553","f3833q4x","topic25",0.1727194443,"Electrical and Computer Engineering","f3mg7mdp","topic25",0.001006819364,"Political Science",487,945
"4554","f32n50d7","topic7",0.001406360131,"Physics","f3g73btk","topic7",0.3342963443,"Counseling, Clinical and School Psychology",162,704
"4555","f3ft8j6f","topic7",0.07862091854,"Geological Sciences","f3ms3qzp","topic7",0.01867588707,"Chemical Engineering",833,970
"4556","f3m906m1","topic19",0.03080193096,"Anthropology","f3qc01fb","topic19",0.09966629998,"Education",1081,1116
"4557","f37w6955","topic19",0.000448,"Music","f3zp4467","topic19",0.000338,"Spanish and Portuguese",471,1557
"4558","f33776wx","topic7",0.0012982922,"Chemistry and Biochemistry","f3pc309z","topic7",0.001259576697,"Materials",198,1055
"4559","f32z13mr","topic19",0.000335,"Environmental Science and Management","f3765cf9","topic19",0.2745996583,"Global and International Studies",179,292
"4560","f3d50k3m","topic25",0.002214483246,"Psychology","f3jm27js","topic25",0.005922419972,"Chemical Engineering",732,838
"4561","f3930rb6","topic17",0.000148,"Religious Studies","f3x63jtr","topic17",0.000237,"Theater Studies",548,1465
"4562","f300008c","topic19",0.000237,"Materials","f3rv0kvg","topic19",0.000583,"Chemical Engineering",6,1206
"4563","f3d798k8","topic7",0.00274858316,"Computer Science","f3k35rm5","topic7",0.2113717679,"Education",739,868
"4564","f3j101b0","topic25",0.1218500546,"Materials","f3tx3cbq","topic25",0.09772853443,"Computer Science",960,1330
"4565","f3sf2tc1","topic25",0.001055222845,"Electrical and Computer Engineering","f3xs5sb0","topic25",0.004794149857,"Comparative Literature",1372,1502
"4566","f32f7kmn","topic7",0.00114053748,"Chemical Engineering","f38g8hmd","topic7",0.06314880243,"Religious Studies",150,363
"4567","f35d8ps3","topic0",0.06700648179,"Ecology, Evolution and Marine Biology","f3z60m57","topic0",0.02265749477,"Chemistry",324,1528
"4568","f3ks6prd","topic7",0.001194284443,"Chemistry and Biochemistry","f3td9v78","topic7",0.001353773287,"Chemical Engineering",1058,1299
"4569","f3513wb2","topic7",0.1149424345,"Environmental Science and Management","f3zw1j3s","topic7",0.001976780314,"Chicana and Chicano Studies",301,1572
"4570","f3d798jt","topic7",0.001757450317,"Molecular, Cellular and Developmental Biology","f3rr1w61","topic7",0.02464028906,"Computer Science",738,1195
"4571","f31j97zg","topic25",0.001233063828,"Art History","f3hh6jw5","topic25",0.1339878088,"Media Arts and Technology",101,778
"4572","f35m63m4","topic25",0.1141583206,"Computer Science","f3fb512g","topic25",0.02100813204,"Chemistry",337,650
"4573","f3319swn","topic7",0.00732124092,"Biochemistry and Molecular Biology","f3j67dxj","topic7",0.03871544798,"Mechanical Engineering",183,815
"4574","f3028pq6","topic7",0.03450359609,"Religious Studies","f3z60m00","topic7",0.1683652692,"Ecology, Evolution and Marine Biology",12,1527
"4575","f39023k6","topic25",0.096954319,"Physics","f3ww7fkg","topic25",0.07553262612,"Electrical and Computer Engineering",543,1447
"4576","f3513wb2","topic19",0.000398,"Environmental Science and Management","f3x63jtr","topic19",0.1964008387,"Theater Studies",301,1465
"4577","f33f4msg","topic7",0.05786198134,"Computer Science - Engineering","f3bz63zm","topic7",0.02043549439,"Media Arts and Technology",212,505
"4578","f32j692t","topic27",0.01287152432,"Anthropology","f3dr2sf6","topic27",0.01505744274,"Physics",158,613
"4579","f3d798k8","topic17",0.000551,"Computer Science","f3m906s8","topic17",0.000225,"Geological Sciences",739,937
"4580","f30z71gs","topic19",0.000721,"Materials","f3zg6q6z","topic19",0.5211526123,"History",64,1543
"4581","f3bc3wgv","topic7",0.001332420958,"History","f3ht2m72","topic7",0.08631530283,"Electrical and Computer Engineering",620,792
"4582","f30c4sz5","topic7",0.006783260512,"Sociology","f3d798mq","topic7",0.002364004619,"Chemistry and Biochemistry",28,588
"4583","f3ng4ns6","topic17",0.000241,"English","f3zc8115","topic17",0.000281,"Ecology, Evolution, and Marine Biology",1155,1540
"4584","f32z13n6","topic26",0.05190195444,"Mathematics","f3z31wvv","topic26",0.007485697736,"Education",180,1525
"4585","f34b2z8d","topic7",0.00100090098,"Art History","f3tx3cjd","topic7",0.002073835922,"History of Art and Architecture",260,1334
"4586","f35q4t8m","topic7",0.02650504682,"Music","f3qz27w8","topic7",0.002432062898,"Applied Mathematics",347,1148
"4587","f32805kv","topic25",0.1005871858,"Global and International Studies","f3b56gtf","topic25",0.001461062739,"Geography",136,461
"4588","f3c827gw","topic7",0.1304869755,"Psychological and Brain Sciences","f3jd4txf","topic7",0.000901,"Physics",679,830
"4589","f35x273n","topic7",0.02708290125,"Mathematics","f3xg9p9q","topic7",0.0387459344,"Materials",359,1486
"4590","f3kw5d6k","topic19",0.000493,"Religious Studies","f3w0941c","topic19",0.131209194,"English",1062,1398
"4591","f3gb226v","topic7",0.006624735396,"English","f3jd4tzw","topic7",0.508093433,"Counseling, Clinical and School Psychology",859,831
"4592","f3n58jbj","topic25",0.001745002287,"Geography","f3qn64xw","topic25",0.001264639353,"Statistics and Applied Probability",1132,1136
"4593","f3tx3cjd","topic25",0.001616488569,"History of Art and Architecture","f3z036bk","topic25",0.00066,"Physics",1446,1517
"4594","f3db7zr2","topic7",0.002778719476,"Materials","f3tb1521","topic7",0.1059982683,"Counseling, Clinical and School Psychology",741,1297
"4595","f3hh6h5b","topic19",0.0713472947,"Religious Studies","f3rj4gjm","topic19",0.000559,"Music",927,1188
"4596","f38w3d44","topic7",0.05801677234,"Ecology, Evolution and Marine Biology","f39p2zmw","topic7",0.05290328216,"Materials",535,431
"4597","f3mc8x62","topic7",0.01689148884,"Mathematics","f3qv3jhd","topic7",0.009480980477,"Art History",1088,1142
"4598","f32f7kjr","topic22",0.01664943337,"Mathematics","f39s1p79","topic22",0.4186265072,"Molecular, Cellular, and Developmental Biology",148,438
"4599","f3q81cwn","topic5",0.03898405833,"Department of Economics","f3r49p0p","topic5",0.004487443417,"Materials",1255,1166
"4600","f34q7s47","topic19",0.000279,"Electrical and Computer Engineering","f3hd7smt","topic19",0.07225640964,"Global and International Studies",286,765
"4601","f3222rv5","topic25",0.02073566188,"Electrical and Computer Engineering","f3k64g7k","topic25",0.06592014266,"Education",126,875
"4602","f3bk19hk","topic25",0.09090032312,"Electrical and Computer Engineering","f3tq5zrt","topic25",0.000866,"Chemistry",635,1322
"4603","f3154f5z","topic25",0.0249408579,"Physics","f3x928dq","topic25",0.01831348693,"Economics",72,1474
"4604","f3bp0106","topic19",0.000721,"Computer Science - Engineering","f3d50jxz","topic19",0.006894391782,"Ecology, Evolution and Marine Biology",641,579
"4605","f30863fw","topic19",0.000624,"Geography","f3862dm4","topic19",0.3904733262,"History",20,350
"4606","f3bv7dr0","topic17",0.000264,"Music","f3j38qn1","topic17",0.03020742345,"Classics",654,812
